match_id,team_iso3,beneficiary_team_iso3,player_name,related_player_name,event_type,minute,stoppage_minute,period,scoreboard_team_a,scoreboard_team_b,notes,data_source_name,data_quality_score
M013,BRA,BRA,Lucas Paquetá,Matheus Cunha,sub_out,61,,2H,,,"Substitution, Brazil. Matheus Cunha replaces Lucas Paquetá.",ESPN public summary API,82
M013,BRA,BRA,Luiz Henrique,Igor Thiago,sub_in,62,,2H,,,"Substitution, Brazil. Luiz Henrique replaces Igor Thiago.",ESPN public summary API,82
M013,BRA,BRA,Igor Thiago,Luiz Henrique,sub_out,62,,2H,,,"Substitution, Brazil. Luiz Henrique replaces Igor Thiago.",ESPN public summary API,82
M013,MAR,MAR,Chemsdine Talbi,Brahim Díaz,sub_in,65,,2H,,,"Substitution, Morocco. Chemsdine Talbi replaces Brahim Díaz.",ESPN public summary API,82
M013,MAR,MAR,Samir El Mourabet,Azzedine Ounahi,sub_in,65,,2H,,,"Substitution, Morocco. Samir El Mourabet replaces Azzedine Ounahi.",ESPN public summary API,82
M013,MAR,MAR,Azzedine Ounahi,Samir El Mourabet,sub_out,65,,2H,,,"Substitution, Morocco. Samir El Mourabet replaces Azzedine Ounahi.",ESPN public summary API,82
M013,MAR,MAR,Brahim Díaz,Chemsdine Talbi,sub_out,65,,2H,,,"Substitution, Morocco. Chemsdine Talbi replaces Brahim Díaz.",ESPN public summary API,82
M013,BRA,BRA,,,hydration_break_start,68,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M013,BRA,BRA,,,hydration_break_end,70,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M013,MAR,MAR,,,hydration_break_end,80,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M013,BRA,BRA,Danilo Santos,Bruno Guimarães,sub_in,80,,2H,,,"Substitution, Brazil. Danilo Santos replaces Bruno Guimarães.",ESPN public summary API,82
M013,MAR,MAR,Anass Salah-Eddine,Noussair Mazraoui,sub_in,80,,2H,,,"Substitution, Morocco. Anass Salah-Eddine replaces Noussair Mazraoui.",ESPN public summary API,82
M013,MAR,MAR,Ayoube Amaimouni,Bilal El Khannouss,sub_in,80,,2H,,,"Substitution, Morocco. Ayoube Amaimouni-Echghouyab replaces Bilal El Khannouss.",ESPN public summary API,82
M013,BRA,BRA,Bruno Guimarães,Danilo Santos,sub_out,80,,2H,,,"Substitution, Brazil. Danilo Santos replaces Bruno Guimarães.",ESPN public summary API,82
M013,MAR,MAR,Bilal El Khannouss,Ayoube Amaimouni,sub_out,80,,2H,,,"Substitution, Morocco. Ayoube Amaimouni-Echghouyab replaces Bilal El Khannouss.",ESPN public summary API,82
M013,MAR,MAR,Noussair Mazraoui,Anass Salah-Eddine,sub_out,80,,2H,,,"Substitution, Morocco. Anass Salah-Eddine replaces Noussair Mazraoui.",ESPN public summary API,82
M013,MAR,MAR,,,hydration_break_end,85,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M013,MAR,MAR,Soufiane Rahimi,Ismael Saibari,sub_in,89,,2H,,,"Substitution, Morocco. Soufiane Rahimi replaces Ismael Saibari.",ESPN public summary API,82
M013,MAR,MAR,Ismael Saibari,Soufiane Rahimi,sub_out,89,,2H,,,"Substitution, Morocco. Soufiane Rahimi replaces Ismael Saibari.",ESPN public summary API,82
M014,SCO,SCO,,,hydration_break_start,23,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M014,SCO,SCO,,,hydration_break_end,26,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M014,SCO,SCO,John McGinn,,goal,28,,1H,0,1,"Goal! Haiti 0, Scotland 1. John McGinn (Scotland) left footed shot from the centre of the box to the high centre of the goal.",ESPN public summary API,82
M014,HTI,HTI,Jean-Ricner Bellegarde,,yellow_card,39,,1H,,,Jean-Ricner Bellegarde (Haiti) is shown the yellow card for a bad foul.,ESPN public summary API,82
M014,SCO,SCO,Aaron Hickey,,yellow_card,46,,2H,,,Aaron Hickey (Scotland) is shown the yellow card for a bad foul.,ESPN public summary API,82
M014,HTI,HTI,Josué Casimir,Louicius Deedson,sub_in,61,,2H,,,"Substitution, Haiti. Josué Casimir replaces Louicius Deedson.",ESPN public summary API,82
M014,HTI,HTI,Louicius Deedson,Josué Casimir,sub_out,61,,2H,,,"Substitution, Haiti. Josué Casimir replaces Louicius Deedson.",ESPN public summary API,82
M014,HTI,HTI,,,hydration_break_end,63,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M014,SCO,SCO,,,hydration_break_end,63,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M014,HTI,HTI,,,hydration_break_start,67,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M014,HTI,HTI,,,hydration_break_end,70,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M014,SCO,SCO,Lyndon Dykes,Ché Adams,sub_in,75,,2H,,,"Substitution, Scotland. Lyndon Dykes replaces Ché Adams.",ESPN public summary API,82
M014,SCO,SCO,Nathan Patterson,Aaron Hickey,sub_in,75,,2H,,,"Substitution, Scotland. Nathan Patterson replaces Aaron Hickey.",ESPN public summary API,82
M014,SCO,SCO,Ryan Christie,Ben Gannon-Doak,sub_in,75,,2H,,,"Substitution, Scotland. Ryan Christie replaces Ben Gannon-Doak.",ESPN public summary API,82
M014,SCO,SCO,Aaron Hickey,Nathan Patterson,sub_out,75,,2H,,,"Substitution, Scotland. Nathan Patterson replaces Aaron Hickey.",ESPN public summary API,82
M014,SCO,SCO,Ben Gannon-Doak,Ryan Christie,sub_out,75,,2H,,,"Substitution, Scotland. Ryan Christie replaces Ben Gannon-Doak.",ESPN public summary API,82
M014,SCO,SCO,Ché Adams,Lyndon Dykes,sub_out,75,,2H,,,"Substitution, Scotland. Lyndon Dykes replaces Ché Adams.",ESPN public summary API,82
M014,HTI,HTI,Lenny Joseph,Wilson Isidor,sub_in,76,,2H,,,"Substitution, Haiti. Lenny Joseph replaces Wilson Isidor.",ESPN public summary API,82
M014,HTI,HTI,Wilson Isidor,Lenny Joseph,sub_out,76,,2H,,,"Substitution, Haiti. Lenny Joseph replaces Wilson Isidor.",ESPN public summary API,82
M014,SCO,SCO,Findlay Curtis,John McGinn,sub_in,83,,2H,,,"Substitution, Scotland. Findlay Curtis replaces John McGinn.",ESPN public summary API,82
M014,SCO,SCO,Kenny McLean,Lawrence Shankland,sub_in,83,,2H,,,"Substitution, Scotland. Kenny McLean replaces Lawrence Shankland.",ESPN public summary API,82
M014,SCO,SCO,John McGinn,Findlay Curtis,sub_out,83,,2H,,,"Substitution, Scotland. Findlay Curtis replaces John McGinn.",ESPN public summary API,82
M014,SCO,SCO,Lawrence Shankland,Kenny McLean,sub_out,83,,2H,,,"Substitution, Scotland. Kenny McLean replaces Lawrence Shankland.",ESPN public summary API,82
M014,HTI,HTI,Yassin Fortuné,Ruben Providence,sub_in,85,,2H,,,"Substitution, Haiti. Yassin Fortuné replaces Ruben Providence.",ESPN public summary API,82
M014,HTI,HTI,Ruben Providence,Yassin Fortuné,sub_out,85,,2H,,,"Substitution, Haiti. Yassin Fortuné replaces Ruben Providence.",ESPN public summary API,82
M014,SCO,SCO,Findlay Curtis,,yellow_card,90,1,2H,,,Findlay Curtis (Scotland) is shown the yellow card for a bad foul.,ESPN public summary API,82
M014,SCO,SCO,Kenny McLean,,yellow_card,90,5,2H,,,Kenny McLean (Scotland) is shown the yellow card for a bad foul.,ESPN public summary API,82
M014,HTI,HTI,,,hydration_break_end,90,7,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M015,MAR,MAR,Ismael Saibari,Brahim Díaz,goal,2,,1H,0,1,"Goal! Scotland 0, Morocco 1. Ismael Saibari (Morocco) right footed shot from the right side of the box to the high centre of the goal. Assisted by Brahim Díaz with a through ball.",ESPN public summary API,82
M015,MAR,MAR,Issa Diop,,yellow_card,23,,1H,,,Issa Diop (Morocco) is shown the yellow card for a bad foul.,ESPN public summary API,82
M015,MAR,MAR,,,hydration_break_start,24,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M015,MAR,MAR,,,hydration_break_end,27,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M015,MAR,MAR,,,hydration_break_end,37,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M015,SCO,SCO,,,hydration_break_end,60,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M015,SCO,SCO,Ben Gannon-Doak,Kieran Tierney,sub_in,60,,2H,,,"Substitution, Scotland. Ben Gannon-Doak replaces Kieran Tierney because of an injury.",ESPN public summary API,82
M015,SCO,SCO,Kieran Tierney,Ben Gannon-Doak,sub_out,60,,2H,,,"Substitution, Scotland. Ben Gannon-Doak replaces Kieran Tierney because of an injury.",ESPN public summary API,82
M015,SCO,SCO,Andy Robertson,,yellow_card,65,,2H,,,Andy Robertson (Scotland) is shown the yellow card for a bad foul.,ESPN public summary API,82
M015,MAR,MAR,,,hydration_break_start,68,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M015,MAR,MAR,,,hydration_break_end,71,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M015,SCO,SCO,Kenny McLean,Ryan Christie,sub_in,71,,2H,,,"Substitution, Scotland. Kenny McLean replaces Ryan Christie.",ESPN public summary API,82
M015,SCO,SCO,Lyndon Dykes,Ché Adams,sub_in,71,,2H,,,"Substitution, Scotland. Lyndon Dykes replaces Ché Adams.",ESPN public summary API,82
M015,SCO,SCO,Ché Adams,Lyndon Dykes,sub_out,71,,2H,,,"Substitution, Scotland. Lyndon Dykes replaces Ché Adams.",ESPN public summary API,82
M015,SCO,SCO,Ryan Christie,Kenny McLean,sub_out,71,,2H,,,"Substitution, Scotland. Kenny McLean replaces Ryan Christie.",ESPN public summary API,82
M015,MAR,MAR,Ayoube Amaimouni,Brahim Díaz,sub_in,84,,2H,,,"Substitution, Morocco. Ayoube Amaimouni-Echghouyab replaces Brahim Díaz.",ESPN public summary API,82
M015,MAR,MAR,Chemsdine Talbi,Bilal El Khannouss,sub_in,84,,2H,,,"Substitution, Morocco. Chemsdine Talbi replaces Bilal El Khannouss.",ESPN public summary API,82
M015,MAR,MAR,Soufiane Rahimi,Ismael Saibari,sub_in,84,,2H,,,"Substitution, Morocco. Soufiane Rahimi replaces Ismael Saibari.",ESPN public summary API,82
M015,MAR,MAR,Bilal El Khannouss,Chemsdine Talbi,sub_out,84,,2H,,,"Substitution, Morocco. Chemsdine Talbi replaces Bilal El Khannouss.",ESPN public summary API,82
M015,MAR,MAR,Brahim Díaz,Ayoube Amaimouni,sub_out,84,,2H,,,"Substitution, Morocco. Ayoube Amaimouni-Echghouyab replaces Brahim Díaz.",ESPN public summary API,82
M015,MAR,MAR,Ismael Saibari,Soufiane Rahimi,sub_out,84,,2H,,,"Substitution, Morocco. Soufiane Rahimi replaces Ismael Saibari.",ESPN public summary API,82
M015,MAR,MAR,,,hydration_break_end,89,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M015,SCO,SCO,Anthony Ralston,Nathan Patterson,sub_in,89,,2H,,,"Substitution, Scotland. Anthony Ralston replaces Nathan Patterson.",ESPN public summary API,82
M015,SCO,SCO,Ross Stewart,John McGinn,sub_in,89,,2H,,,"Substitution, Scotland. Ross Stewart replaces John McGinn.",ESPN public summary API,82
M015,SCO,SCO,John McGinn,Ross Stewart,sub_out,89,,2H,,,"Substitution, Scotland. Ross Stewart replaces John McGinn.",ESPN public summary API,82
M015,SCO,SCO,Nathan Patterson,Anthony Ralston,sub_out,89,,2H,,,"Substitution, Scotland. Anthony Ralston replaces Nathan Patterson.",ESPN public summary API,82
M015,MAR,MAR,Samir El Mourabet,Azzedine Ounahi,sub_in,90,,2H,,,"Substitution, Morocco. Samir El Mourabet replaces Azzedine Ounahi.",ESPN public summary API,82
M015,MAR,MAR,Azzedine Ounahi,Samir El Mourabet,sub_out,90,,2H,,,"Substitution, Morocco. Samir El Mourabet replaces Azzedine Ounahi.",ESPN public summary API,82
M016,HTI,HTI,Carlens Arcus,,yellow_card,4,,1H,,,Carlens Arcus (Haiti) is shown the yellow card for a bad foul.,ESPN public summary API,82
M016,BRA,BRA,Matheus Cunha,,goal,23,,1H,1,0,"Goal! Brazil 1, Haiti 0. Matheus Cunha (Brazil) left footed shot from the centre of the box to the bottom left corner following a fast break.",ESPN public summary API,82
M016,BRA,BRA,,,hydration_break_start,26,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M016,BRA,BRA,,,hydration_break_end,29,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M016,BRA,BRA,Matheus Cunha,Vinícius Júnior,goal,36,,1H,2,0,"Goal! Brazil 2, Haiti 0. Matheus Cunha (Brazil) left footed shot from the left side of the box to the top left corner. Assisted by Vinícius Júnior with a through ball following a fast break.",ESPN public summary API,82
M016,BRA,BRA,,,hydration_break_end,40,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M016,BRA,BRA,Rayan,Raphinha,sub_in,40,,1H,,,"Substitution, Brazil. Rayan replaces Raphinha because of an injury.",ESPN public summary API,82
M016,BRA,BRA,Raphinha,Rayan,sub_out,40,,1H,,,"Substitution, Brazil. Rayan replaces Raphinha because of an injury.",ESPN public summary API,82
M016,HTI,HTI,,,hydration_break_end,43,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M016,HTI,HTI,Dominique Simon,Carlens Arcus,sub_in,45,,2H,,,"Substitution, Haiti. Dominique Simon replaces Carlens Arcus.",ESPN public summary API,82
M016,HTI,HTI,Wilson Isidor,Frantzdy Pierrot,sub_in,45,,2H,,,"Substitution, Haiti. Wilson Isidor replaces Frantzdy Pierrot.",ESPN public summary API,82
M016,HTI,HTI,Carlens Arcus,Dominique Simon,sub_out,45,,2H,,,"Substitution, Haiti. Dominique Simon replaces Carlens Arcus.",ESPN public summary API,82
M016,HTI,HTI,Frantzdy Pierrot,Wilson Isidor,sub_out,45,,2H,,,"Substitution, Haiti. Wilson Isidor replaces Frantzdy Pierrot.",ESPN public summary API,82
M016,BRA,BRA,Vinícius Júnior,Lucas Paquetá,goal,45,3,1H,3,0,"Goal! Brazil 3, Haiti 0. Vinícius Júnior (Brazil) right footed shot from the left side of the box to the centre of the goal. Assisted by Lucas Paquetá with a through ball.",ESPN public summary API,82
M016,HTI,HTI,Frantzdy Pierrot,,yellow_card,45,4,1H,,,Frantzdy Pierrot (Haiti) is shown the yellow card for a bad foul.,ESPN public summary API,82
M016,HTI,HTI,Louicius Deedson,Josué Casimir,sub_in,62,,2H,,,"Substitution, Haiti. Louicius Deedson replaces Josué Casimir.",ESPN public summary API,82
M016,HTI,HTI,Josué Casimir,Louicius Deedson,sub_out,62,,2H,,,"Substitution, Haiti. Louicius Deedson replaces Josué Casimir.",ESPN public summary API,82
M016,BRA,BRA,Endrick,Matheus Cunha,sub_in,64,,2H,,,"Substitution, Brazil. Endrick replaces Matheus Cunha.",ESPN public summary API,82
M016,BRA,BRA,Gabriel Martinelli,Lucas Paquetá,sub_in,64,,2H,,,"Substitution, Brazil. Gabriel Martinelli replaces Lucas Paquetá.",ESPN public summary API,82
M016,BRA,BRA,Lucas Paquetá,Gabriel Martinelli,sub_out,64,,2H,,,"Substitution, Brazil. Gabriel Martinelli replaces Lucas Paquetá.",ESPN public summary API,82
M016,BRA,BRA,Matheus Cunha,Endrick,sub_out,64,,2H,,,"Substitution, Brazil. Endrick replaces Matheus Cunha.",ESPN public summary API,82
M016,BRA,BRA,Douglas Santos,,yellow_card,65,,2H,,,Douglas Santos (Brazil) is shown the yellow card for a bad foul.,ESPN public summary API,82
M016,BRA,BRA,,,hydration_break_start,69,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M016,HTI,HTI,Lenny Joseph,Ruben Providence,sub_in,71,,2H,,,"Substitution, Haiti. Lenny Joseph replaces Ruben Providence.",ESPN public summary API,82
M016,HTI,HTI,Ruben Providence,Lenny Joseph,sub_out,71,,2H,,,"Substitution, Haiti. Lenny Joseph replaces Ruben Providence.",ESPN public summary API,82
M016,BRA,BRA,,,hydration_break_end,72,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M016,HTI,HTI,Danley Jean Jacques,,yellow_card,72,,2H,,,Danley Jean Jacques (Haiti) is shown the yellow card for a bad foul.,ESPN public summary API,82
M016,BRA,BRA,Danilo Santos,Vinícius Júnior,sub_in,81,,2H,,,"Substitution, Brazil. Danilo Santos replaces Vinícius Júnior.",ESPN public summary API,82
M016,BRA,BRA,Éderson,Bruno Guimarães,sub_in,81,,2H,,,"Substitution, Brazil. Éderson Silva replaces Bruno Guimarães.",ESPN public summary API,82
M016,HTI,HTI,Derrick Etienne Jr.,Jean-Ricner Bellegarde,sub_in,81,,2H,,,"Substitution, Haiti. Derrick Etienne replaces Jean-Ricner Bellegarde.",ESPN public summary API,82
M016,BRA,BRA,Bruno Guimarães,Éderson,sub_out,81,,2H,,,"Substitution, Brazil. Éderson Silva replaces Bruno Guimarães.",ESPN public summary API,82
M016,BRA,BRA,Vinícius Júnior,Danilo Santos,sub_out,81,,2H,,,"Substitution, Brazil. Danilo Santos replaces Vinícius Júnior.",ESPN public summary API,82
M016,HTI,HTI,Jean-Ricner Bellegarde,Derrick Etienne Jr.,sub_out,81,,2H,,,"Substitution, Haiti. Derrick Etienne replaces Jean-Ricner Bellegarde.",ESPN public summary API,82
M017,SCO,SCO,,,hydration_break_end,3,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M017,BRA,BRA,Vinícius Júnior,Rayan,goal,7,,1H,0,1,"Goal! Scotland 0, Brazil 1. Vinícius Júnior (Brazil) right footed shot from the centre of the box to the centre of the goal. Assisted by Rayan.",ESPN public summary API,82
M017,BRA,BRA,,,hydration_break_start,25,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M017,BRA,BRA,,,hydration_break_end,28,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M017,SCO,SCO,Kieran Tierney,Andy Robertson,sub_in,45,,2H,,,"Substitution, Scotland. Kieran Tierney replaces Andy Robertson because of an injury.",ESPN public summary API,82
M017,SCO,SCO,Andy Robertson,Kieran Tierney,sub_out,45,,2H,,,"Substitution, Scotland. Kieran Tierney replaces Andy Robertson because of an injury.",ESPN public summary API,82
M017,BRA,BRA,Vinícius Júnior,Bruno Guimarães,goal,45,3,1H,0,2,"Goal! Scotland 0, Brazil 2. Vinícius Júnior (Brazil) header from very close range to the top left corner. Assisted by Bruno Guimarães with a cross.",ESPN public summary API,82
M017,BRA,BRA,Matheus Cunha,Bruno Guimarães,goal,60,,2H,0,3,"Goal! Scotland 0, Brazil 3. Matheus Cunha (Brazil) right footed shot from the centre of the box to the bottom right corner. Assisted by Bruno Guimarães.",ESPN public summary API,82
M017,BRA,BRA,Danilo,,yellow_card,62,,2H,,,Danilo (Brazil) is shown the yellow card for a bad foul.,ESPN public summary API,82
M017,BRA,BRA,Fabinho,Casemiro,sub_in,65,,2H,,,"Substitution, Brazil. Fabinho replaces Casemiro.",ESPN public summary API,82
M017,BRA,BRA,Casemiro,Fabinho,sub_out,65,,2H,,,"Substitution, Brazil. Fabinho replaces Casemiro.",ESPN public summary API,82
M017,BRA,BRA,Gabriel Martinelli,Lucas Paquetá,sub_in,66,,2H,,,"Substitution, Brazil. Gabriel Martinelli replaces Lucas Paquetá.",ESPN public summary API,82
M017,BRA,BRA,Lucas Paquetá,Gabriel Martinelli,sub_out,66,,2H,,,"Substitution, Brazil. Gabriel Martinelli replaces Lucas Paquetá.",ESPN public summary API,82
M017,BRA,BRA,,,hydration_break_start,68,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M017,BRA,BRA,,,hydration_break_end,71,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M017,BRA,BRA,Neymar,Matheus Cunha,sub_in,76,,2H,,,"Substitution, Brazil. Neymar replaces Matheus Cunha.",ESPN public summary API,82
M017,BRA,BRA,Matheus Cunha,Neymar,sub_out,76,,2H,,,"Substitution, Brazil. Neymar replaces Matheus Cunha.",ESPN public summary API,82
M017,BRA,BRA,Alex Sandro,Douglas Santos,sub_in,82,,2H,,,"Substitution, Brazil. Alex Sandro replaces Douglas Santos.",ESPN public summary API,82
M017,BRA,BRA,Endrick,Rayan,sub_in,82,,2H,,,"Substitution, Brazil. Endrick replaces Rayan.",ESPN public summary API,82
M017,SCO,SCO,Anthony Ralston,Nathan Patterson,sub_in,82,,2H,,,"Substitution, Scotland. Anthony Ralston replaces Nathan Patterson.",ESPN public summary API,82
M017,SCO,SCO,Ryan Christie,Ben Gannon-Doak,sub_in,82,,2H,,,"Substitution, Scotland. Ryan Christie replaces Ben Gannon-Doak.",ESPN public summary API,82
M017,BRA,BRA,Douglas Santos,Alex Sandro,sub_out,82,,2H,,,"Substitution, Brazil. Alex Sandro replaces Douglas Santos.",ESPN public summary API,82
M017,BRA,BRA,Rayan,Endrick,sub_out,82,,2H,,,"Substitution, Brazil. Endrick replaces Rayan.",ESPN public summary API,82
M017,SCO,SCO,Ben Gannon-Doak,Ryan Christie,sub_out,82,,2H,,,"Substitution, Scotland. Ryan Christie replaces Ben Gannon-Doak.",ESPN public summary API,82
M017,SCO,SCO,Nathan Patterson,Anthony Ralston,sub_out,82,,2H,,,"Substitution, Scotland. Anthony Ralston replaces Nathan Patterson.",ESPN public summary API,82
M017,BRA,BRA,Fabinho,,yellow_card,82,,2H,,,Fabinho (Brazil) is shown the yellow card for a bad foul.,ESPN public summary API,82
M017,SCO,SCO,Ryan Christie,,yellow_card,89,,2H,,,Ryan Christie (Scotland) is shown the yellow card for a bad foul.,ESPN public summary API,82
M017,SCO,SCO,Ché Adams,Lawrence Shankland,sub_in,90,1,2H,,,"Substitution, Scotland. Ché Adams replaces Lawrence Shankland.",ESPN public summary API,82
M017,SCO,SCO,Findlay Curtis,John McGinn,sub_in,90,1,2H,,,"Substitution, Scotland. Findlay Curtis replaces John McGinn.",ESPN public summary API,82
M017,SCO,SCO,John McGinn,Findlay Curtis,sub_out,90,1,2H,,,"Substitution, Scotland. Findlay Curtis replaces John McGinn.",ESPN public summary API,82
M017,SCO,SCO,Lawrence Shankland,Ché Adams,sub_out,90,1,2H,,,"Substitution, Scotland. Ché Adams replaces Lawrence Shankland.",ESPN public summary API,82
M018,HTI,HTI,Yassine Bounou,Jean-Kévin Duverne,goal,10,,1H,0,1,"Own Goal by Yassine Bounou, Morocco. Morocco 0, Haiti 1.",ESPN public summary API,82
M018,MAR,MAR,,,hydration_break_start,23,,1H,,,Delay in match for a drinks break.,ESPN public summary API,82
M018,MAR,MAR,,,hydration_break_end,25,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M018,MAR,MAR,,,hydration_break_end,33,,1H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M018,MAR,MAR,Achraf Hakimi,,goal,39,,1H,1,1,"Goal! Morocco 1, Haiti 1. Achraf Hakimi (Morocco) left footed shot from very close range to the centre of the goal.",ESPN public summary API,82
M018,HTI,HTI,Wilson Isidor,Jean-Kévin Duverne,goal,43,,1H,1,2,"Goal! Morocco 1, Haiti 2. Wilson Isidor (Haiti) right footed shot from outside the box to the top left corner. Assisted by Jean-Kévin Duverne.",ESPN public summary API,82
M018,MAR,MAR,Ismael Saibari,Achraf Hakimi,goal,45,1,1H,2,2,"Goal! Morocco 2, Haiti 2. Ismael Saibari (Morocco) right footed shot from the centre of the box to the bottom left corner. Assisted by Achraf Hakimi.",ESPN public summary API,82
M018,HTI,HTI,,,hydration_break_end,55,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M018,HTI,HTI,Duckens Nazon,Ruben Providence,sub_in,67,,2H,,,"Substitution, Haiti. Duckens Nazon replaces Ruben Providence.",ESPN public summary API,82
M018,HTI,HTI,Louicius Deedson,Wilson Isidor,sub_in,67,,2H,,,"Substitution, Haiti. Louicius Deedson replaces Wilson Isidor.",ESPN public summary API,82
M018,HTI,HTI,Ruben Providence,Duckens Nazon,sub_out,67,,2H,,,"Substitution, Haiti. Duckens Nazon replaces Ruben Providence.",ESPN public summary API,82
M018,HTI,HTI,Wilson Isidor,Louicius Deedson,sub_out,67,,2H,,,"Substitution, Haiti. Louicius Deedson replaces Wilson Isidor.",ESPN public summary API,82
M018,MAR,MAR,,,hydration_break_start,68,,2H,,,Delay in match for a drinks break.,ESPN public summary API,82
M018,MAR,MAR,Azzedine Ounahi,Brahim Díaz,sub_in,70,,2H,,,"Substitution, Morocco. Azzedine Ounahi replaces Brahim Díaz.",ESPN public summary API,82
M018,MAR,MAR,Gessime Yassine,Ayoub El Kaabi,sub_in,70,,2H,,,"Substitution, Morocco. Gessime Yassine replaces Ayoub El Kaabi.",ESPN public summary API,82
M018,MAR,MAR,Soufiane Rahimi,Ismael Saibari,sub_in,70,,2H,,,"Substitution, Morocco. Soufiane Rahimi replaces Ismael Saibari.",ESPN public summary API,82
M018,MAR,MAR,Ayoub El Kaabi,Gessime Yassine,sub_out,70,,2H,,,"Substitution, Morocco. Gessime Yassine replaces Ayoub El Kaabi.",ESPN public summary API,82
M018,MAR,MAR,Brahim Díaz,Azzedine Ounahi,sub_out,70,,2H,,,"Substitution, Morocco. Azzedine Ounahi replaces Brahim Díaz.",ESPN public summary API,82
M018,MAR,MAR,Ismael Saibari,Soufiane Rahimi,sub_out,70,,2H,,,"Substitution, Morocco. Soufiane Rahimi replaces Ismael Saibari.",ESPN public summary API,82
M018,MAR,MAR,,,hydration_break_end,71,,2H,,,Delay over. They are ready to continue.,ESPN public summary API,82
M018,MAR,MAR,Soufiane Rahimi,Chadi Riad,goal,78,,2H,3,2,"Goal! Morocco 3, Haiti 2. Soufiane Rahimi (Morocco) right footed shot from the centre of the box to the top right corner. Assisted by Chadi Riad following a corner.",ESPN public summary API,82
M018,HTI,HTI,Johny Placide,,yellow_card,79,,2H,,,Johny Placide (Haiti) is shown the yellow card.,ESPN public summary API,82
M018,HTI,HTI,Carlens Arcus,Jean-Kévin Duverne,sub_in,80,,2H,,,"Substitution, Haiti. Carlens Arcus replaces Jean-Kévin Duverne.",ESPN public summary API,82
M018,HTI,HTI,Dominique Simon,Danley Jean Jacques,sub_in,80,,2H,,,"Substitution, Haiti. Dominique Simon replaces Danley Jean Jacques.",ESPN public summary API,82
M018,HTI,HTI,Danley Jean Jacques,Dominique Simon,sub_out,80,,2H,,,"Substitution, Haiti. Dominique Simon replaces Danley Jean Jacques.",ESPN public summary API,82
M018,HTI,HTI,Jean-Kévin Duverne,Carlens Arcus,sub_out,80,,2H,,,"Substitution, Haiti. Carlens Arcus replaces Jean-Kévin Duverne.",ESPN public summary API,82
M018,HTI,HTI,Duckens Nazon,,yellow_card,80,,2H,,,Duckens Nazon (Haiti) is shown the yellow card.,ESPN public summary API,82
M018,HTI,HTI,Frantzdy Pierrot,Lenny Joseph,sub_in,83,,2H,,,"Substitution, Haiti. Frantzdy Pierrot replaces Lenny Joseph.",ESPN public summary API,82
M018,MAR,MAR,Noussair Mazraoui,Anass Salah-Eddine,sub_in,83,,2H,,,"Substitution, Morocco. Noussair Mazraoui replaces Anass Salah-Eddine.",ESPN public summary API,82
M018,MAR,MAR,Samir El Mourabet,Neil El Aynaoui,sub_in,83,,2H,,,"Substitution, Morocco. Samir El Mourabet replaces Neil El Aynaoui.",ESPN public summary API,82
M018,HTI,HTI,Lenny Joseph,Frantzdy Pierrot,sub_out,83,,2H,,,"Substitution, Haiti. Frantzdy Pierrot replaces Lenny Joseph.",ESPN public summary API,82
M018,MAR,MAR,Anass Salah-Eddine,Noussair Mazraoui,sub_out,83,,2H,,,"Substitution, Morocco. Noussair Mazraoui replaces Anass Salah-Eddine.",ESPN public summary API,82
